order_id,product_id,quantity
ORD-0023061,577.0,4
ORD-0009503,454.0,3
ORD-0019519,208.0,4
ORD-0007534,775.0,2
ORD-0016715,925.0,1
ORD-0016491,1089.0,4
ORD-0016777,1969.0,3
ORD-0010867,745.0,3
ORD-0007239,130.0,1
ORD-0012824,845.0,3
ORD-0006919,896.0,3
ORD-0004839,540.0,2
ORD-0022759,1070.0,2
ORD-0015511,959.0,3
ORD-0001824,1303.0,2
ORD-0003928,680.0,4
ORD-0006414,1383.0,3
ORD-0016657,1212.0,1
ORD-0005414,1007.0,4
ORD-0014061,1460.0,1
ORD-0015493,913.0,3
ORD-0023405,930.0,2
ORD-0006045,629.0,4
ORD-0008984,985.0,-2
ORD-0011589,298.0,4
ORD-0007994,296.0,2
ORD-0022439,53.0,-2
ORD-0010547,706.0,1
ORD-0017354,1126.0,4
ORD-0000299,189.0,3
ORD-0018311,353.0,2
ORD-0000864,852.0,1
ORD-0008034,984.0,2
ORD-0014791,948.0,3
ORD-0015859,1481.0,4
ORD-0008990,1170.0,4
ORD-0011852,286.0,1
ORD-0015403,1182.0,2
ORD-0007838,466.0,3
ORD-0010807,794.0,2
ORD-0024570,1239.0,2
ORD-0012699,394.0,2
ORD-0002683,551.0,2
ORD-0016796,422.0,1
ORD-0018322,1159.0,1
ORD-0016314,736.0,3
ORD-0020918,,3
ORD-0017336,1469.0,4
ORD-0022723,611.0,2
ORD-0005906,12.0,3
ORD-0021043,612.0,4
ORD-0007602,945.0,2
ORD-0000686,1128.0,3
ORD-0021028,82.0,2
ORD-0001238,1125.0,3
ORD-0016042,312.0,3
ORD-0013734,1369.0,3
ORD-0008150,942.0,2
ORD-0018476,1411.0,3
ORD-0000881,968.0,3
ORD-0011949,534.0,4
ORD-0003325,674.0,1
ORD-0015263,1333.0,2
ORD-0007043,108.0,2
ORD-0019302,312.0,1
ORD-0005845,1111.0,4
ORD-0016878,1108.0,4
ORD-0011655,1330.0,3
ORD-0007009,1395.0,4
ORD-0017123,1057.0,1
ORD-0013047,1105.0,1
ORD-0000775,1176.0,4
ORD-0001948,1307.0,4
ORD-0014355,798.0,2
ORD-0018816,327.0,2
ORD-0007274,680.0,1
ORD-0009270,947.0,2
ORD-0001716,1032.0,2
ORD-0007933,34.0,1
ORD-0022273,515.0,4
ORD-0013195,144.0,4
ORD-0004800,1035.0,4
ORD-0008608,912.0,3
ORD-0003379,257.0,4
ORD-0014108,276.0,3
ORD-0021176,296.0,3
ORD-0022872,1025.0,1
ORD-0009693,31.0,4
ORD-0013276,1293.0,1
ORD-0024126,521.0,4
ORD-0012917,1003.0,1
ORD-0023197,1039.0,2
ORD-0017478,1117.0,1
ORD-0003276,124.0,1
ORD-0006983,1228.0,-2
ORD-0008882,458.0,1
ORD-0019539,510.0,1
ORD-0000932,60.0,2
ORD-0006483,37.0,2
ORD-0022201,498.0,-1
ORD-0021906,892.0,2
ORD-0009991,1367.0,2
ORD-0019363,1206.0,3
ORD-0021820,1082.0,2
ORD-0024671,111.0,2
ORD-0013991,908.0,2
ORD-0000220,194.0,2
ORD-0008647,453.0,1
ORD-0021110,829.0,4
ORD-0004764,467.0,3
ORD-0005755,32.0,2
ORD-0013689,1139.0,2
ORD-0013019,1222.0,2
ORD-0024427,676.0,1
ORD-0005614,1052.0,1
ORD-0014972,94.0,4
ORD-0001241,1406.0,1
ORD-0005245,1451.0,4
ORD-0014937,389.0,4
ORD-0006995,1007.0,3
ORD-0024612,309.0,1
ORD-0012571,1008.0,3
ORD-0001992,1162.0,3
ORD-0013456,1474.0,3
ORD-0019326,524.0,2
ORD-0015685,452.0,4
ORD-0024611,708.0,1
ORD-0003551,27.0,1
ORD-0004284,192.0,1
ORD-0022066,841.0,1
ORD-0002964,1355.0,1
ORD-0009048,381.0,3
ORD-0004884,1181.0,3
ORD-0013767,1300.0,3
ORD-0010106,1325.0,2
ORD-0005418,1026.0,2
ORD-0007739,1016.0,-1
ORD-0000309,109.0,2
ORD-0018281,794.0,1
ORD-0001397,1029.0,1
ORD-0016200,886.0,4
ORD-0007216,693.0,2
ORD-0019222,1231.0,3
ORD-0013190,785.0,1
ORD-0002504,1090.0,2
ORD-0012014,980.0,1
ORD-0019311,958.0,1
ORD-0022355,413.0,2
ORD-0017215,1527.0,3
ORD-0008447,1470.0,4
ORD-0020099,814.0,4
ORD-0019181,154.0,1
ORD-0017089,576.0,2
ORD-0014273,605.0,2
ORD-0015284,917.0,3
ORD-0003404,53.0,2
ORD-0016331,631.0,2
ORD-0014762,141.0,2
ORD-0016903,115.0,4
ORD-0011109,881.0,3
ORD-0022865,446.0,3
ORD-0000037,944.0,3
ORD-0008653,220.0,1
ORD-0024964,1358.0,1
ORD-0016135,482.0,4
ORD-0009105,958.0,1
ORD-0020021,739.0,2
ORD-0022238,1067.0,3
ORD-0012871,67.0,3
ORD-0021028,583.0,1
ORD-0002275,898.0,3
ORD-0018292,1045.0,2
ORD-0017894,853.0,3
ORD-0021716,79.0,4
ORD-0024430,160.0,2
ORD-0024686,1098.0,1
ORD-0015463,1189.0,1
ORD-0022476,110.0,1
ORD-0006862,868.0,4
ORD-0001030,139.0,1
ORD-0018071,1036.0,1
ORD-0011295,188.0,4
ORD-0015843,1602.0,3
ORD-0003178,1313.0,4
ORD-0022796,868.0,2
ORD-0021738,839.0,4
ORD-0004672,940.0,2
ORD-0007373,958.0,4
ORD-0015632,128.0,4
ORD-0008439,473.0,1
ORD-0000037,1231.0,2
ORD-0011867,266.0,1
ORD-0008814,674.0,1
ORD-0007274,62.0,1
ORD-0021300,317.0,2
ORD-0014286,938.0,3
ORD-0007576,85.0,2
ORD-0016506,562.0,3
ORD-0018869,455.0,3
ORD-0013963,1151.0,2
ORD-0011933,1068.0,3
ORD-0004618,1309.0,2
ORD-0021023,745.0,3
ORD-0011927,218.0,4
ORD-0003913,,4
ORD-0012669,683.0,2
ORD-0003831,1474.0,2
ORD-0011028,988.0,2
ORD-0004694,545.0,1
ORD-0020594,1070.0,2
ORD-0016620,318.0,4
ORD-0024836,1413.0,1
ORD-0003737,452.0,1
ORD-0024704,1369.0,1
ORD-0020982,836.0,1
ORD-0021766,197.0,3
ORD-0020526,1476.0,2
ORD-0007091,1419.0,4
ORD-0006951,327.0,1
ORD-0020787,1395.0,2
ORD-0012146,512.0,3
ORD-0015119,695.0,3
ORD-0013698,1195.0,2
ORD-0001381,859.0,1
ORD-0019929,699.0,4
ORD-0009839,1222.0,1
ORD-0007783,193.0,1
ORD-0004474,1003.0,1
ORD-0002455,1310.0,1
ORD-0020970,859.0,2
ORD-0015941,107.0,3
ORD-0004433,109.0,2
ORD-0024840,185.0,4
ORD-0017822,1277.0,2
ORD-0012752,785.0,2
ORD-0020636,1443.0,1
ORD-0010248,375.0,2
ORD-0020782,1157.0,4
ORD-0022005,921.0,3
ORD-0022287,1907.0,1
ORD-0002507,419.0,1
ORD-0015734,865.0,1
ORD-0010029,577.0,2
ORD-0008651,810.0,4
ORD-0018803,830.0,3
ORD-0023903,1016.0,1
ORD-0002950,520.0,3
ORD-0012289,437.0,4
ORD-0024423,1144.0,3
ORD-0000988,659.0,1
ORD-0007694,1103.0,3
ORD-0013750,399.0,4
ORD-0013500,661.0,4
ORD-0006457,1183.0,1
ORD-0024400,33.0,3
ORD-0003244,557.0,3
ORD-0009325,1274.0,2
ORD-0022417,389.0,1
ORD-0007904,1418.0,4
ORD-0021252,1269.0,3
ORD-0005595,636.0,1
ORD-0021150,838.0,2
ORD-0022309,253.0,4
ORD-0014924,1914.0,2
ORD-0008524,1326.0,4
ORD-0003226,356.0,4
ORD-0012810,597.0,4
ORD-0014556,20.0,1
ORD-0005877,1309.0,2
ORD-0000392,1363.0,4
ORD-0017475,528.0,3
ORD-0024631,631.0,3
ORD-0009854,812.0,4
ORD-0018106,658.0,2
ORD-0018865,637.0,1
ORD-0023868,1361.0,4
ORD-0012700,844.0,4
ORD-0018436,947.0,4
ORD-0024608,190.0,3
ORD-0006281,951.0,3
ORD-0003723,,4
ORD-0013595,1277.0,1
ORD-0023759,1484.0,2
ORD-0000910,2.0,1
ORD-0014691,1147.0,2
ORD-0003857,888.0,1
ORD-0011809,791.0,4
ORD-0002248,1338.0,4
ORD-0019825,537.0,3
ORD-0004835,947.0,2
ORD-0008557,56.0,4
ORD-0023837,800.0,3
ORD-0003742,1884.0,4
ORD-0011265,600.0,2
ORD-0002003,1104.0,2
ORD-0000682,301.0,1
ORD-0024017,569.0,1
ORD-0014385,1132.0,4
ORD-0003051,480.0,1
ORD-0023023,961.0,2
ORD-0004566,669.0,3
ORD-0010176,1373.0,1
ORD-0014091,612.0,3
ORD-0020179,223.0,3
ORD-0006445,844.0,-4
ORD-0011279,1279.0,3
ORD-0013062,363.0,1
ORD-0011800,855.0,1
ORD-0020944,1205.0,2
ORD-0022710,509.0,2
ORD-0021332,1370.0,1
ORD-0018019,1149.0,3
ORD-0019222,975.0,1
ORD-0021711,731.0,4
ORD-0016618,14.0,2
ORD-0007141,676.0,4
ORD-0008667,498.0,1
ORD-0002540,1438.0,4
ORD-0001037,879.0,3
ORD-0000433,781.0,2
ORD-0018101,671.0,2
ORD-0010444,1388.0,3
ORD-0005516,1026.0,1
ORD-0007616,1303.0,1
ORD-0017008,57.0,1
ORD-0014235,300.0,4
ORD-0017716,354.0,3
ORD-0006615,8.0,4
ORD-0021559,180.0,4
ORD-0021339,1118.0,1
ORD-0019781,88.0,1
ORD-0015244,938.0,3
ORD-0010661,1323.0,2
ORD-0015046,341.0,4
ORD-0023857,1057.0,3
ORD-0013751,691.0,2
ORD-0015633,863.0,2
ORD-0000047,237.0,3
ORD-0004514,257.0,2
ORD-0006402,69.0,4
ORD-0010953,456.0,1
ORD-0015584,653.0,3
ORD-0012337,212.0,1
ORD-0001226,15.0,2
ORD-0010230,631.0,1
ORD-0021925,734.0,2
ORD-0021463,1489.0,1
ORD-0009238,799.0,2
ORD-0006396,981.0,2
ORD-0013576,742.0,2
ORD-0000940,1250.0,1
ORD-0011658,636.0,4
ORD-0000164,655.0,3
ORD-0008993,1233.0,3
ORD-0024527,915.0,4
ORD-0007384,803.0,2
ORD-0004423,425.0,3
ORD-0009550,1272.0,1
ORD-0006933,397.0,1
ORD-0009589,1163.0,2
ORD-0022640,1190.0,2
ORD-0011919,75.0,1
ORD-0003608,617.0,3
ORD-0015472,1437.0,3
ORD-0008705,470.0,4
ORD-0008097,1477.0,3
ORD-0019294,,3
ORD-0020459,63.0,4
ORD-0002278,174.0,3
ORD-0011435,1179.0,2
ORD-0013746,714.0,1
ORD-0007709,1227.0,2
ORD-0013153,356.0,3
ORD-0012240,1156.0,4
ORD-0023311,967.0,2
ORD-0008254,743.0,1
ORD-0008721,1074.0,1
ORD-0005975,260.0,1
ORD-0005954,1050.0,2
ORD-0016807,116.0,2
ORD-0016876,1453.0,1
ORD-0000023,400.0,3
ORD-0014318,1926.0,3
ORD-0015102,426.0,2
ORD-0007238,1016.0,2
ORD-0023095,1182.0,2
ORD-0017498,908.0,1
ORD-0008007,1291.0,4
ORD-0020395,530.0,3
ORD-0023869,408.0,4
ORD-0016159,163.0,2
ORD-0003081,164.0,2
ORD-0020852,97.0,4
ORD-0009464,133.0,2
ORD-0010005,870.0,1
ORD-0015037,371.0,3
ORD-0005502,985.0,4
ORD-0016102,896.0,2
ORD-0008056,587.0,2
ORD-0019891,473.0,1
ORD-0013933,353.0,2
ORD-0016259,675.0,3
ORD-0004273,1393.0,4
ORD-0008820,1384.0,4
ORD-0024152,100.0,1
ORD-0001132,719.0,1
ORD-0006523,1093.0,1
ORD-0023346,1152.0,2
ORD-0007025,293.0,3
ORD-0020746,719.0,4
ORD-0016746,588.0,3
ORD-0016781,390.0,2
ORD-0014814,387.0,4
ORD-0018911,1121.0,1
ORD-0009377,685.0,1
ORD-0023980,779.0,1
ORD-0004711,1279.0,2
ORD-0004018,220.0,2
ORD-0015911,585.0,4
ORD-0002959,389.0,1
ORD-0021774,1325.0,3
ORD-0022253,1369.0,4
ORD-0012760,179.0,3
ORD-0014788,563.0,-3
ORD-0006622,804.0,1
ORD-0008452,1304.0,3
ORD-0021378,1218.0,2
ORD-0005119,1013.0,3
ORD-0018675,796.0,1
ORD-0008525,792.0,1
ORD-0006276,683.0,1
ORD-0022536,904.0,4
ORD-0000774,907.0,2
ORD-0015614,1246.0,3
ORD-0003124,1518.0,1
ORD-0024305,600.0,3
ORD-0021677,594.0,4
ORD-0000487,362.0,3
ORD-0023302,1091.0,2
ORD-0023131,1661.0,4
ORD-0012076,726.0,1
ORD-0017838,1092.0,4
ORD-0017744,155.0,2
ORD-0022163,668.0,1
ORD-0007256,484.0,4
ORD-0002580,279.0,4
ORD-0012572,1365.0,3
ORD-0006432,447.0,1
ORD-0021715,1075.0,4
ORD-0016843,1447.0,1
ORD-0004149,138.0,2
ORD-0012719,219.0,3
ORD-0016858,1448.0,4
ORD-0016040,935.0,2
ORD-0024376,1437.0,2
ORD-0022040,978.0,1
ORD-0001970,1380.0,3
ORD-0011271,1141.0,2
ORD-0024925,1499.0,3
ORD-0014298,1064.0,1
ORD-0007518,1211.0,4
ORD-0014349,1044.0,1
ORD-0023981,257.0,3
ORD-0005526,623.0,4
ORD-0003836,,2
ORD-0015380,196.0,2
ORD-0011152,529.0,1
ORD-0013245,1103.0,3
ORD-0018307,94.0,1
ORD-0008100,1337.0,3
ORD-0022079,730.0,4
ORD-0012485,1394.0,3
ORD-0009738,1327.0,-4
ORD-0005166,118.0,2
ORD-0017260,1128.0,1
ORD-0001674,221.0,4
ORD-0005545,900.0,1
ORD-0001041,576.0,4
ORD-0024545,1409.0,4
ORD-0023756,12.0,3
ORD-0000500,30.0,4
ORD-0023352,813.0,4
ORD-0003546,589.0,1
ORD-0013886,1490.0,1
ORD-0008773,673.0,1
ORD-0015665,634.0,4
ORD-0004324,42.0,4
ORD-0008035,934.0,3
ORD-0009335,586.0,1
ORD-0007167,781.0,3
ORD-0005322,377.0,1
ORD-0009248,690.0,4
ORD-0000711,221.0,2
ORD-0020686,216.0,3
ORD-0015471,909.0,2
ORD-0015477,1215.0,1
ORD-0024870,683.0,4
ORD-0020852,264.0,4
ORD-0005708,816.0,4
ORD-0021629,722.0,2
ORD-0007102,1376.0,2
ORD-0004766,16.0,2
ORD-0008138,1220.0,2
ORD-0018246,1026.0,4
ORD-0019430,907.0,2
ORD-0015818,1063.0,4
ORD-0020897,850.0,3
ORD-0018068,921.0,2
ORD-0010126,1353.0,3
ORD-0008190,824.0,1
ORD-0016285,164.0,1
ORD-0001027,1472.0,3
ORD-0018507,161.0,1
ORD-0019622,937.0,3
ORD-0019437,1370.0,2
ORD-0006440,254.0,3
ORD-0007355,280.0,3
ORD-0022864,366.0,3
ORD-0011183,83.0,3
ORD-0023531,636.0,2
ORD-0010189,121.0,2
ORD-0011925,87.0,3
ORD-0002757,1049.0,4
ORD-0008632,106.0,3
ORD-0019586,959.0,3
ORD-0000514,958.0,2
ORD-0001244,144.0,4
ORD-0009650,1408.0,2
ORD-0017719,,1
ORD-0023115,1124.0,1
ORD-0006247,81.0,4
ORD-0023401,339.0,1
ORD-0009555,113.0,2
ORD-0003924,824.0,4
ORD-0011754,723.0,4
ORD-0011022,895.0,2
ORD-0014751,65.0,4
ORD-0015108,216.0,4
ORD-0009419,920.0,2
ORD-0008325,332.0,1
ORD-0004258,409.0,3
ORD-0008059,1371.0,2
ORD-0008239,758.0,2
ORD-0010820,807.0,2
ORD-0005165,1455.0,2
ORD-0015287,,3
ORD-0020946,17.0,4
ORD-0003434,765.0,3
ORD-0020682,934.0,1
ORD-0012942,824.0,2
ORD-0022542,566.0,3
ORD-0000025,652.0,2
ORD-0023756,105.0,3
ORD-0015210,717.0,1
ORD-0016374,840.0,3
ORD-0019194,381.0,2
ORD-0016731,1192.0,4
ORD-0018366,976.0,4
ORD-0002846,1994.0,3
ORD-0006072,1330.0,3
ORD-0009532,539.0,1
ORD-0022353,418.0,4
ORD-0017696,351.0,4
ORD-0015118,1367.0,-4
ORD-0022327,1302.0,2
ORD-0020633,323.0,2
ORD-0022562,279.0,3
ORD-0010519,1008.0,2
ORD-0019132,1439.0,4
ORD-0018471,575.0,2
ORD-0021333,698.0,1
ORD-0014488,145.0,1
ORD-0023386,1435.0,2
ORD-0018160,774.0,2
ORD-0011324,546.0,3
ORD-0012691,1217.0,1
ORD-0013026,781.0,2
ORD-0008997,1102.0,1
ORD-0003651,1102.0,4
ORD-0001043,1374.0,2
ORD-0020152,1456.0,3
ORD-0000530,781.0,1
ORD-0010818,1321.0,2
ORD-0011631,302.0,3
ORD-0006370,1664.0,1
ORD-0016647,1114.0,2
ORD-0014582,634.0,4
ORD-0018084,9.0,3
ORD-0024485,1138.0,3
ORD-0003338,1106.0,1
ORD-0018722,604.0,3
ORD-0007891,755.0,3
ORD-0004400,547.0,2
ORD-0011280,1146.0,3
ORD-0014428,95.0,3
ORD-0024259,952.0,3
ORD-0001808,141.0,2
ORD-0005269,1196.0,4
ORD-0019383,1219.0,4
ORD-0023119,1283.0,4
ORD-0012627,623.0,4
ORD-0010682,1342.0,2
ORD-0022145,269.0,4
ORD-0020304,366.0,2
ORD-0006145,980.0,4
ORD-0022304,1300.0,3
ORD-0017728,1002.0,4
ORD-0023612,975.0,2
ORD-0017878,1073.0,2
ORD-0020630,1034.0,4
ORD-0017114,985.0,4
ORD-0013874,773.0,-3
ORD-0009555,488.0,1
ORD-0021266,636.0,2
ORD-0020234,420.0,1
ORD-0015255,996.0,2
ORD-0023247,1136.0,4
ORD-0000754,372.0,2
ORD-0019299,1378.0,2
ORD-0001932,7.0,2
ORD-0020105,1354.0,3
ORD-0014946,282.0,2
ORD-0002217,1358.0,4
ORD-0022803,1345.0,1
ORD-0015386,1183.0,1
ORD-0014672,1119.0,2
ORD-0014132,328.0,2
ORD-0004634,447.0,2
ORD-0002581,550.0,3
ORD-0016820,1281.0,4
ORD-0007094,1020.0,1
ORD-0008434,232.0,1
ORD-0020562,1389.0,4
ORD-0024836,75.0,3
ORD-0003165,1010.0,2
ORD-0021411,607.0,2
ORD-0021503,1464.0,4
ORD-0023812,211.0,1
ORD-0020552,1129.0,4
ORD-0021773,985.0,4
ORD-0010752,1433.0,2
ORD-0005868,598.0,1
ORD-0001541,79.0,4
ORD-0004303,192.0,4
ORD-0000439,1310.0,3
ORD-0010797,132.0,4
ORD-0017909,1333.0,2
ORD-0003676,49.0,4
ORD-0014887,580.0,4
ORD-0009558,510.0,4
ORD-0000753,212.0,2
ORD-0006541,5.0,4
ORD-0001208,1067.0,2
ORD-0001773,350.0,1
ORD-0023097,1231.0,4
ORD-0022535,911.0,2
ORD-0004916,36.0,1
ORD-0024530,1367.0,3
ORD-0016426,1024.0,4
ORD-0018738,1388.0,1
ORD-0017802,1385.0,3
ORD-0006349,705.0,3
ORD-0023759,4.0,4
ORD-0020146,505.0,4
ORD-0009847,1463.0,1
ORD-0000434,831.0,1
ORD-0003144,815.0,1
ORD-0019260,385.0,3
ORD-0007327,1114.0,1
ORD-0005977,5.0,4
ORD-0010990,25.0,4
ORD-0001576,203.0,2
ORD-0000064,423.0,4
ORD-0012438,471.0,1
ORD-0015163,1059.0,2
ORD-0016838,143.0,2
ORD-0023512,389.0,3
ORD-0011358,1235.0,1
ORD-0006651,695.0,1
ORD-0020443,1222.0,2
ORD-0016054,1295.0,2
ORD-0023876,391.0,4
ORD-0024621,1240.0,3
ORD-0019428,239.0,3
ORD-0020086,1206.0,1
ORD-0009080,158.0,2
ORD-0004040,834.0,4
ORD-0012432,797.0,3
ORD-0023646,773.0,1
ORD-0010577,1197.0,2
ORD-0008635,1277.0,2
ORD-0000881,1259.0,4
ORD-0017698,408.0,1
ORD-0019109,894.0,4
ORD-0002394,1115.0,4
ORD-0018793,143.0,3
ORD-0014723,382.0,2
ORD-0015983,1389.0,2
ORD-0023446,245.0,3
ORD-0017294,860.0,3
ORD-0016700,5.0,3
ORD-0011107,768.0,1
ORD-0018471,337.0,2
ORD-0019256,1033.0,2
ORD-0002596,135.0,4
ORD-0010690,1117.0,1
ORD-0011453,457.0,3
ORD-0000293,1313.0,4
ORD-0019806,1440.0,4
ORD-0017241,396.0,2
ORD-0003279,418.0,2
ORD-0008101,140.0,3
ORD-0006252,1062.0,4
ORD-0022358,1109.0,4
ORD-0023663,1052.0,3
ORD-0006764,424.0,3
ORD-0013620,972.0,2
ORD-0011435,1213.0,2
ORD-0010353,1059.0,2
ORD-0000657,272.0,3
ORD-0003537,525.0,4
ORD-0008353,1593.0,2
ORD-0015437,1466.0,4
ORD-0005636,902.0,2
ORD-0011363,1366.0,3
ORD-0010420,782.0,4
ORD-0023523,1251.0,4
ORD-0014828,133.0,1
ORD-0005461,361.0,2
ORD-0021193,207.0,1
ORD-0012280,1307.0,3
ORD-0011567,971.0,1
ORD-0019168,376.0,4
ORD-0021089,264.0,-3
ORD-0007698,1344.0,4
ORD-0003710,1209.0,4
ORD-0008019,444.0,1
ORD-0005755,586.0,3
ORD-0012942,1093.0,3
ORD-0019734,219.0,1
ORD-0004695,1072.0,4
ORD-0000484,234.0,1
ORD-0020856,23.0,3
ORD-0021701,1261.0,4
ORD-0017593,190.0,1
ORD-0023014,1369.0,4
ORD-0006370,1272.0,2
ORD-0019362,1006.0,4
ORD-0016904,542.0,4
ORD-0005736,1245.0,1
ORD-0024781,1169.0,1
ORD-0018785,138.0,3
ORD-0011442,487.0,3
ORD-0016217,17.0,1
ORD-0009821,103.0,3
ORD-0020590,1044.0,4
ORD-0003988,1272.0,3
ORD-0024651,103.0,1
ORD-0007344,772.0,2
ORD-0011543,895.0,2
ORD-0009367,468.0,1
ORD-0022022,462.0,3
ORD-0019918,394.0,1
ORD-0006523,944.0,3
ORD-0012288,803.0,4
ORD-0001748,1009.0,3
ORD-0015352,1067.0,3
ORD-0006934,1588.0,2
ORD-0022448,526.0,1
ORD-0001656,647.0,1
ORD-0022488,1281.0,2
ORD-0024676,822.0,3
ORD-0017952,46.0,3
ORD-0001218,3.0,4
ORD-0018009,1120.0,4
ORD-0011573,53.0,4
ORD-0002140,1046.0,3
ORD-0016535,525.0,1
ORD-0023896,1440.0,3
ORD-0005985,830.0,1
ORD-0012904,1452.0,1
ORD-0010620,1035.0,3
ORD-0008166,272.0,3
ORD-0013187,897.0,2
ORD-0019669,906.0,2
ORD-0024452,1187.0,2
ORD-0016749,88.0,3
ORD-0021985,1076.0,4
ORD-0014351,329.0,3
ORD-0024387,1101.0,3
ORD-0018369,1052.0,2
ORD-0008433,1251.0,4
ORD-0004970,569.0,3
ORD-0012901,1341.0,2
ORD-0021640,429.0,2
ORD-0005474,847.0,4
ORD-0016515,672.0,2
ORD-0010978,1129.0,2
ORD-0014507,590.0,2
ORD-0018623,1390.0,3
ORD-0007600,93.0,2
ORD-0023396,1296.0,3
ORD-0023048,1113.0,3
ORD-0021266,243.0,4
ORD-0018521,159.0,4
ORD-0011065,109.0,3
ORD-0012848,249.0,4
ORD-0022443,809.0,1
ORD-0021549,711.0,4
ORD-0017711,531.0,2
ORD-0018587,1126.0,1
ORD-0003451,1022.0,3
ORD-0016387,1256.0,3
ORD-0001007,1306.0,2
ORD-0001322,840.0,2
ORD-0020294,455.0,1
ORD-0004744,951.0,2
ORD-0016235,574.0,2
ORD-0017933,1450.0,3
ORD-0023086,539.0,3
ORD-0024342,586.0,4
ORD-0003408,693.0,4
ORD-0018384,1384.0,2
ORD-0012669,761.0,4
ORD-0007874,1386.0,4
ORD-0012698,1907.0,4
ORD-0019729,479.0,4
ORD-0020370,660.0,2
ORD-0014617,606.0,4
ORD-0010037,224.0,3
ORD-0023627,1079.0,4
ORD-0013275,1092.0,2
ORD-0001155,1191.0,1
ORD-0015639,1495.0,1
ORD-0019526,1393.0,4
ORD-0011892,1144.0,1
ORD-0022799,431.0,3
ORD-0006104,1313.0,1
ORD-0002350,660.0,3
ORD-0010030,95.0,4
ORD-0011660,1024.0,2
ORD-0001466,519.0,3
ORD-0015837,1485.0,1
ORD-0005322,1172.0,2
ORD-0000424,127.0,2
ORD-0018900,740.0,2
ORD-0020802,1374.0,3
ORD-0002903,1250.0,3
ORD-0008234,197.0,4
ORD-0021164,569.0,3
ORD-0019820,1108.0,2
ORD-0000755,661.0,4
ORD-0018063,1254.0,1
ORD-0021929,1314.0,1
ORD-0021257,1759.0,2
ORD-0014592,599.0,2
ORD-0010556,542.0,1
ORD-0009008,815.0,2
ORD-0016480,1144.0,3
ORD-0013119,176.0,1
ORD-0011675,49.0,1
ORD-0001234,1124.0,1
ORD-0023008,760.0,2
ORD-0010283,399.0,4
ORD-0005555,1122.0,3
ORD-0008448,497.0,3
ORD-0008986,629.0,3
ORD-0018968,587.0,1
ORD-0020571,1211.0,1
ORD-0020424,799.0,3
ORD-0010938,405.0,1
ORD-0024083,770.0,2
ORD-0003606,347.0,3
ORD-0012611,1458.0,1
ORD-0015707,532.0,1
ORD-0010592,1300.0,2
ORD-0023726,1226.0,1
ORD-0008343,471.0,1
ORD-0012127,1432.0,2
ORD-0024559,299.0,3
ORD-0008075,537.0,4
ORD-0010367,222.0,4
ORD-0018350,932.0,2
ORD-0000258,649.0,1
ORD-0018040,99.0,2
ORD-0006511,802.0,2
ORD-0008751,1228.0,1
ORD-0003880,1450.0,3
ORD-0023834,1131.0,3
ORD-0011063,850.0,3
ORD-0024535,485.0,4
ORD-0023451,1281.0,4
ORD-0000797,1124.0,4
ORD-0019126,86.0,2
ORD-0011201,1401.0,4
ORD-0020236,389.0,2
ORD-0004662,1340.0,2
ORD-0006831,1277.0,4
ORD-0014269,453.0,2
ORD-0023088,1784.0,3
ORD-0015978,1040.0,4
ORD-0021765,522.0,1
ORD-0019888,697.0,2
ORD-0005946,40.0,1
ORD-0009456,344.0,1
ORD-0023998,898.0,1
ORD-0006185,,2
ORD-0003756,414.0,4
ORD-0013963,1301.0,3
ORD-0008578,377.0,4
ORD-0017816,613.0,2
ORD-0020637,704.0,3
ORD-0010681,379.0,1
ORD-0005441,213.0,4
ORD-0003776,73.0,2
ORD-0019202,573.0,4
ORD-0012646,471.0,4
ORD-0021810,1263.0,2
ORD-0001753,701.0,4
ORD-0005565,1162.0,2
ORD-0020637,564.0,1
ORD-0011530,888.0,4
ORD-0006162,536.0,-1
ORD-0019093,354.0,2
ORD-0011424,128.0,4
ORD-0019435,4.0,2
ORD-0006837,305.0,2
ORD-0021759,800.0,2
ORD-0007625,1147.0,2
ORD-0019459,771.0,1
ORD-0003234,597.0,2
ORD-0023790,1049.0,1
ORD-0001201,1800.0,1
ORD-0007977,560.0,1
ORD-0021452,857.0,1
ORD-0009502,331.0,4
ORD-0020683,465.0,4
ORD-0002381,474.0,4
ORD-0021890,1301.0,3
ORD-0014584,459.0,3
ORD-0004218,315.0,2
ORD-0023833,484.0,4
ORD-0008777,500.0,1
ORD-0003876,897.0,4
ORD-0013684,643.0,1
ORD-0019086,440.0,3
ORD-0009666,668.0,3
ORD-0022675,855.0,2
ORD-0019878,452.0,1
ORD-0019392,458.0,4
ORD-0016791,1269.0,1
ORD-0019338,1269.0,3
ORD-0006960,380.0,3
ORD-0012816,200.0,1
ORD-0011880,562.0,3
ORD-0022155,836.0,2
ORD-0016851,943.0,4
ORD-0001250,1587.0,1
ORD-0004264,948.0,2
ORD-0018186,1465.0,1
ORD-0020818,182.0,4
ORD-0013037,1014.0,2
ORD-0013817,129.0,2
ORD-0011437,704.0,4
ORD-0010443,482.0,1
ORD-0016257,1350.0,1
ORD-0019493,635.0,4
ORD-0019531,1222.0,-3
ORD-0011005,922.0,3
ORD-0004128,554.0,3
ORD-0003742,879.0,4
ORD-0001452,558.0,2
ORD-0006391,1235.0,2
ORD-0010807,239.0,4
ORD-0019257,305.0,4
